filename,label,original_file,filepath,label_idx
classical.00099.png,classical,classical.00099.wav,spectrogram_data\classical\classical.00099.png,1
country.00000.png,country,country.00000.wav,spectrogram_data\country\country.00000.png,2
country.00001.png,country,country.00001.wav,spectrogram_data\country\country.00001.png,2
country.00002.png,country,country.00002.wav,spectrogram_data\country\country.00002.png,2
country.00003.png,country,country.00003.wav,spectrogram_data\country\country.00003.png,2
country.00004.png,country,country.00004.wav,spectrogram_data\country\country.00004.png,2
country.00005.png,country,country.00005.wav,spectrogram_data\country\country.00005.png,2
country.00006.png,country,country.00006.wav,spectrogram_data\country\country.00006.png,2
country.00007.png,country,country.00007.wav,spectrogram_data\country\country.00007.png,2
country.00008.png,country,country.00008.wav,spectrogram_data\country\country.00008.png,2
country.00009.png,country,country.00009.wav,spectrogram_data\country\country.00009.png,2
country.00010.png,country,country.00010.wav,spectrogram_data\country\country.00010.png,2
country.00011.png,country,country.00011.wav,spectrogram_data\country\country.00011.png,2
country.00012.png,country,country.00012.wav,spectrogram_data\country\country.00012.png,2
country.00013.png,country,country.00013.wav,spectrogram_data\country\country.00013.png,2
country.00014.png,country,country.00014.wav,spectrogram_data\country\country.00014.png,2
country.00015.png,country,country.00015.wav,spectrogram_data\country\country.00015.png,2
country.00016.png,country,country.00016.wav,spectrogram_data\country\country.00016.png,2
country.00017.png,country,country.00017.wav,spectrogram_data\country\country.00017.png,2
country.00018.png,country,country.00018.wav,spectrogram_data\country\country.00018.png,2
country.00019.png,country,country.00019.wav,spectrogram_data\country\country.00019.png,2
country.00020.png,country,country.00020.wav,spectrogram_data\country\country.00020.png,2
country.00021.png,country,country.00021.wav,spectrogram_data\country\country.00021.png,2
country.00022.png,country,country.00022.wav,spectrogram_data\country\country.00022.png,2
country.00023.png,country,country.00023.wav,spectrogram_data\country\country.00023.png,2
country.00024.png,country,country.00024.wav,spectrogram_data\country\country.00024.png,2
country.00025.png,country,country.00025.wav,spectrogram_data\country\country.00025.png,2
country.00026.png,country,country.00026.wav,spectrogram_data\country\country.00026.png,2
country.00027.png,country,country.00027.wav,spectrogram_data\country\country.00027.png,2
country.00028.png,country,country.00028.wav,spectrogram_data\country\country.00028.png,2
country.00029.png,country,country.00029.wav,spectrogram_data\country\country.00029.png,2
country.00030.png,country,country.00030.wav,spectrogram_data\country\country.00030.png,2
country.00031.png,country,country.00031.wav,spectrogram_data\country\country.00031.png,2
country.00032.png,country,country.00032.wav,spectrogram_data\country\country.00032.png,2
country.00033.png,country,country.00033.wav,spectrogram_data\country\country.00033.png,2
country.00034.png,country,country.00034.wav,spectrogram_data\country\country.00034.png,2
country.00035.png,country,country.00035.wav,spectrogram_data\country\country.00035.png,2
country.00036.png,country,country.00036.wav,spectrogram_data\country\country.00036.png,2
country.00037.png,country,country.00037.wav,spectrogram_data\country\country.00037.png,2
country.00038.png,country,country.00038.wav,spectrogram_data\country\country.00038.png,2
country.00039.png,country,country.00039.wav,spectrogram_data\country\country.00039.png,2
country.00040.png,country,country.00040.wav,spectrogram_data\country\country.00040.png,2
country.00041.png,country,country.00041.wav,spectrogram_data\country\country.00041.png,2
country.00042.png,country,country.00042.wav,spectrogram_data\country\country.00042.png,2
country.00043.png,country,country.00043.wav,spectrogram_data\country\country.00043.png,2
country.00044.png,country,country.00044.wav,spectrogram_data\country\country.00044.png,2
country.00045.png,country,country.00045.wav,spectrogram_data\country\country.00045.png,2
country.00046.png,country,country.00046.wav,spectrogram_data\country\country.00046.png,2
country.00047.png,country,country.00047.wav,spectrogram_data\country\country.00047.png,2
country.00048.png,country,country.00048.wav,spectrogram_data\country\country.00048.png,2
country.00049.png,country,country.00049.wav,spectrogram_data\country\country.00049.png,2
country.00050.png,country,country.00050.wav,spectrogram_data\country\country.00050.png,2
country.00051.png,country,country.00051.wav,spectrogram_data\country\country.00051.png,2
country.00052.png,country,country.00052.wav,spectrogram_data\country\country.00052.png,2
country.00053.png,country,country.00053.wav,spectrogram_data\country\country.00053.png,2
country.00054.png,country,country.00054.wav,spectrogram_data\country\country.00054.png,2
country.00055.png,country,country.00055.wav,spectrogram_data\country\country.00055.png,2
country.00056.png,country,country.00056.wav,spectrogram_data\country\country.00056.png,2
country.00057.png,country,country.00057.wav,spectrogram_data\country\country.00057.png,2
country.00058.png,country,country.00058.wav,spectrogram_data\country\country.00058.png,2
country.00059.png,country,country.00059.wav,spectrogram_data\country\country.00059.png,2
country.00060.png,country,country.00060.wav,spectrogram_data\country\country.00060.png,2
country.00061.png,country,country.00061.wav,spectrogram_data\country\country.00061.png,2
country.00062.png,country,country.00062.wav,spectrogram_data\country\country.00062.png,2
country.00063.png,country,country.00063.wav,spectrogram_data\country\country.00063.png,2
country.00064.png,country,country.00064.wav,spectrogram_data\country\country.00064.png,2
country.00065.png,country,country.00065.wav,spectrogram_data\country\country.00065.png,2
country.00066.png,country,country.00066.wav,spectrogram_data\country\country.00066.png,2
country.00067.png,country,country.00067.wav,spectrogram_data\country\country.00067.png,2
country.00068.png,country,country.00068.wav,spectrogram_data\country\country.00068.png,2
country.00069.png,country,country.00069.wav,spectrogram_data\country\country.00069.png,2
country.00070.png,country,country.00070.wav,spectrogram_data\country\country.00070.png,2
country.00071.png,country,country.00071.wav,spectrogram_data\country\country.00071.png,2
country.00072.png,country,country.00072.wav,spectrogram_data\country\country.00072.png,2
country.00073.png,country,country.00073.wav,spectrogram_data\country\country.00073.png,2
country.00074.png,country,country.00074.wav,spectrogram_data\country\country.00074.png,2
country.00075.png,country,country.00075.wav,spectrogram_data\country\country.00075.png,2
country.00076.png,country,country.00076.wav,spectrogram_data\country\country.00076.png,2
country.00077.png,country,country.00077.wav,spectrogram_data\country\country.00077.png,2
country.00078.png,country,country.00078.wav,spectrogram_data\country\country.00078.png,2
country.00079.png,country,country.00079.wav,spectrogram_data\country\country.00079.png,2
country.00080.png,country,country.00080.wav,spectrogram_data\country\country.00080.png,2
country.00081.png,country,country.00081.wav,spectrogram_data\country\country.00081.png,2
country.00082.png,country,country.00082.wav,spectrogram_data\country\country.00082.png,2
country.00083.png,country,country.00083.wav,spectrogram_data\country\country.00083.png,2
country.00084.png,country,country.00084.wav,spectrogram_data\country\country.00084.png,2
country.00085.png,country,country.00085.wav,spectrogram_data\country\country.00085.png,2
country.00086.png,country,country.00086.wav,spectrogram_data\country\country.00086.png,2
country.00087.png,country,country.00087.wav,spectrogram_data\country\country.00087.png,2
country.00088.png,country,country.00088.wav,spectrogram_data\country\country.00088.png,2
country.00089.png,country,country.00089.wav,spectrogram_data\country\country.00089.png,2
country.00090.png,country,country.00090.wav,spectrogram_data\country\country.00090.png,2
country.00091.png,country,country.00091.wav,spectrogram_data\country\country.00091.png,2
country.00092.png,country,country.00092.wav,spectrogram_data\country\country.00092.png,2
country.00093.png,country,country.00093.wav,spectrogram_data\country\country.00093.png,2
country.00094.png,country,country.00094.wav,spectrogram_data\country\country.00094.png,2
country.00095.png,country,country.00095.wav,spectrogram_data\country\country.00095.png,2
country.00096.png,country,country.00096.wav,spectrogram_data\country\country.00096.png,2
country.00097.png,country,country.00097.wav,spectrogram_data\country\country.00097.png,2
country.00098.png,country,country.00098.wav,spectrogram_data\country\country.00098.png,2
country.00099.png,country,country.00099.wav,spectrogram_data\country\country.00099.png,2
disco.00000.png,disco,disco.00000.wav,spectrogram_data\disco\disco.00000.png,3
disco.00001.png,disco,disco.00001.wav,spectrogram_data\disco\disco.00001.png,3
disco.00002.png,disco,disco.00002.wav,spectrogram_data\disco\disco.00002.png,3
disco.00003.png,disco,disco.00003.wav,spectrogram_data\disco\disco.00003.png,3
disco.00004.png,disco,disco.00004.wav,spectrogram_data\disco\disco.00004.png,3
disco.00005.png,disco,disco.00005.wav,spectrogram_data\disco\disco.00005.png,3
disco.00006.png,disco,disco.00006.wav,spectrogram_data\disco\disco.00006.png,3
disco.00007.png,disco,disco.00007.wav,spectrogram_data\disco\disco.00007.png,3
disco.00008.png,disco,disco.00008.wav,spectrogram_data\disco\disco.00008.png,3
disco.00009.png,disco,disco.00009.wav,spectrogram_data\disco\disco.00009.png,3
disco.00010.png,disco,disco.00010.wav,spectrogram_data\disco\disco.00010.png,3
disco.00011.png,disco,disco.00011.wav,spectrogram_data\disco\disco.00011.png,3
disco.00012.png,disco,disco.00012.wav,spectrogram_data\disco\disco.00012.png,3
disco.00013.png,disco,disco.00013.wav,spectrogram_data\disco\disco.00013.png,3
disco.00014.png,disco,disco.00014.wav,spectrogram_data\disco\disco.00014.png,3
disco.00015.png,disco,disco.00015.wav,spectrogram_data\disco\disco.00015.png,3
disco.00016.png,disco,disco.00016.wav,spectrogram_data\disco\disco.00016.png,3
disco.00017.png,disco,disco.00017.wav,spectrogram_data\disco\disco.00017.png,3
disco.00018.png,disco,disco.00018.wav,spectrogram_data\disco\disco.00018.png,3
disco.00019.png,disco,disco.00019.wav,spectrogram_data\disco\disco.00019.png,3
disco.00020.png,disco,disco.00020.wav,spectrogram_data\disco\disco.00020.png,3
disco.00021.png,disco,disco.00021.wav,spectrogram_data\disco\disco.00021.png,3
disco.00022.png,disco,disco.00022.wav,spectrogram_data\disco\disco.00022.png,3
disco.00023.png,disco,disco.00023.wav,spectrogram_data\disco\disco.00023.png,3
disco.00024.png,disco,disco.00024.wav,spectrogram_data\disco\disco.00024.png,3
disco.00025.png,disco,disco.00025.wav,spectrogram_data\disco\disco.00025.png,3
disco.00026.png,disco,disco.00026.wav,spectrogram_data\disco\disco.00026.png,3
disco.00027.png,disco,disco.00027.wav,spectrogram_data\disco\disco.00027.png,3
disco.00028.png,disco,disco.00028.wav,spectrogram_data\disco\disco.00028.png,3
disco.00029.png,disco,disco.00029.wav,spectrogram_data\disco\disco.00029.png,3
disco.00030.png,disco,disco.00030.wav,spectrogram_data\disco\disco.00030.png,3
disco.00031.png,disco,disco.00031.wav,spectrogram_data\disco\disco.00031.png,3
disco.00032.png,disco,disco.00032.wav,spectrogram_data\disco\disco.00032.png,3
disco.00033.png,disco,disco.00033.wav,spectrogram_data\disco\disco.00033.png,3
disco.00034.png,disco,disco.00034.wav,spectrogram_data\disco\disco.00034.png,3
disco.00035.png,disco,disco.00035.wav,spectrogram_data\disco\disco.00035.png,3
disco.00036.png,disco,disco.00036.wav,spectrogram_data\disco\disco.00036.png,3
disco.00037.png,disco,disco.00037.wav,spectrogram_data\disco\disco.00037.png,3
disco.00038.png,disco,disco.00038.wav,spectrogram_data\disco\disco.00038.png,3
disco.00039.png,disco,disco.00039.wav,spectrogram_data\disco\disco.00039.png,3
disco.00040.png,disco,disco.00040.wav,spectrogram_data\disco\disco.00040.png,3
disco.00041.png,disco,disco.00041.wav,spectrogram_data\disco\disco.00041.png,3
disco.00042.png,disco,disco.00042.wav,spectrogram_data\disco\disco.00042.png,3
disco.00043.png,disco,disco.00043.wav,spectrogram_data\disco\disco.00043.png,3
disco.00044.png,disco,disco.00044.wav,spectrogram_data\disco\disco.00044.png,3
disco.00045.png,disco,disco.00045.wav,spectrogram_data\disco\disco.00045.png,3
disco.00046.png,disco,disco.00046.wav,spectrogram_data\disco\disco.00046.png,3
disco.00047.png,disco,disco.00047.wav,spectrogram_data\disco\disco.00047.png,3
disco.00048.png,disco,disco.00048.wav,spectrogram_data\disco\disco.00048.png,3
disco.00049.png,disco,disco.00049.wav,spectrogram_data\disco\disco.00049.png,3
disco.00050.png,disco,disco.00050.wav,spectrogram_data\disco\disco.00050.png,3
disco.00051.png,disco,disco.00051.wav,spectrogram_data\disco\disco.00051.png,3
